company,companySlug,category,jobTitle,normalizedJobTitle,medianSalary,medianSalaryText,salaryPeriod,reportedSalaryCount,url,matchedInput
PayPal,PayPal,Sales,Account Executive,account executive,64093,"$64,093",YEARLY,10,https://www.indeed.com/cmp/Paypal/salaries/Account-Executive,PayPal
PayPal,PayPal,Sales,Solution Specialist,solution specialist,38647,"$38,647",YEARLY,10,https://www.indeed.com/cmp/Paypal/salaries/Solution-Specialist,PayPal
PayPal,PayPal,Sales,Collection Agent,collection agent,52309,"$52,309",YEARLY,7,https://www.indeed.com/cmp/Paypal/salaries/Collection-Agent,PayPal
PayPal,PayPal,Sales,Technical Account Manager,technical account manager,146614,"$146,614",YEARLY,4,,PayPal
PayPal,PayPal,Sales,Senior Account Manager,senior account manager,222400,"$222,400",YEARLY,3,,PayPal
PayPal,PayPal,Sales,Solutions Engineer,solutions engineer,101132,"$101,132",YEARLY,2,,PayPal
PayPal,PayPal,Sales,Enterprise Account Manager,enterprise account manager,288169,"$288,169",YEARLY,2,,PayPal
PayPal,PayPal,Sales,Collection Manager,collection manager,88793,"$88,793",YEARLY,2,,PayPal
PayPal,PayPal,Sales,Vendor,vendor,200514,"$200,514",YEARLY,1,,PayPal
PayPal,PayPal,Sales,Senior Sales Director,senior sales director,423415,"$423,415",YEARLY,1,,PayPal
Airbnb,Airbnb,Management,Senior Manager,senior manager,222382,"$222,382",YEARLY,6,https://www.indeed.com/cmp/Airbnb/salaries/Senior-Manager,Airbnb
Airbnb,Airbnb,Management,Manager,manager,179512,"$179,512",YEARLY,6,https://www.indeed.com/cmp/Airbnb/salaries/Manager,Airbnb
Airbnb,Airbnb,Management,Director,director,308137,"$308,137",YEARLY,3,,Airbnb
Airbnb,Airbnb,Management,Shift Leader,shift leader,16949,"$16,949",MONTHLY,1,,Airbnb
Airbnb,Airbnb,Management,Operations Lead,operations lead,17788,"$17,788",MONTHLY,1,,Airbnb
Airbnb,Airbnb,Project Management,Program Manager,program manager,168937,"$168,937",YEARLY,7,https://www.indeed.com/cmp/Airbnb/salaries/Program-Manager,Airbnb
Airbnb,Airbnb,Project Management,Senior Program Manager,senior program manager,169006,"$169,006",YEARLY,6,https://www.indeed.com/cmp/Airbnb/salaries/Senior-Program-Manager,Airbnb
Airbnb,Airbnb,Mathematics,Data Scientist,data scientist,210356,"$210,356",YEARLY,8,https://www.indeed.com/cmp/Airbnb/salaries/Data-Scientist,Airbnb
Airbnb,Airbnb,Mathematics,Data Analyst,data analyst,135622,"$135,622",YEARLY,3,,Airbnb
Airbnb,Airbnb,Arts & Entertainment,Designer,designer,163041,"$163,041",YEARLY,6,https://www.indeed.com/cmp/Airbnb/salaries/Designer,Airbnb
Panera Bread,Panera-Bread,Retail,Customer Service Associate / Cashier,customer service associate / cashier,14.34,$14.34,HOURLY,183,https://www.indeed.com/cmp/Panera-Bread/salaries/Customer-Service-Associate---Cashier,Panera Bread
Panera Bread,Panera-Bread,Retail,Cashier,cashier,14.65,$14.65,HOURLY,36,https://www.indeed.com/cmp/Panera-Bread/salaries/Cashier,Panera Bread
Panera Bread,Panera-Bread,Retail,Retail Sales Associate,retail sales associate,16.76,$16.76,HOURLY,133,https://www.indeed.com/cmp/Panera-Bread/salaries/Retail-Sales-Associate,Panera Bread
Panera Bread,Panera-Bread,Retail,Opener,opener,11.04,$11.04,HOURLY,157,https://www.indeed.com/cmp/Panera-Bread/salaries/Opener,Panera Bread
Panera Bread,Panera-Bread,Retail,Cashier/Sales,cashier/sales,12.07,$12.07,HOURLY,16,https://www.indeed.com/cmp/Panera-Bread/salaries/Cashier-Sales,Panera Bread
Panera Bread,Panera-Bread,Retail,Retail Team Leader,retail team leader,13.63,$13.63,HOURLY,46,https://www.indeed.com/cmp/Panera-Bread/salaries/Retail-Team-Leader,Panera Bread
Panera Bread,Panera-Bread,Retail,Overnight Closer,overnight closer,12.41,$12.41,HOURLY,22,https://www.indeed.com/cmp/Panera-Bread/salaries/Overnight-Closer,Panera Bread
Panera Bread,Panera-Bread,Retail,Lead Cashier,lead cashier,15.97,$15.97,HOURLY,22,https://www.indeed.com/cmp/Panera-Bread/salaries/Lead-Cashier,Panera Bread
Panera Bread,Panera-Bread,Retail,Cashier/Stocker,cashier/stocker,15.14,$15.14,HOURLY,9,https://www.indeed.com/cmp/Panera-Bread/salaries/Cashier-Stocker,Panera Bread
Panera Bread,Panera-Bread,Retail,Checker,checker,16.59,$16.59,HOURLY,7,https://www.indeed.com/cmp/Panera-Bread/salaries/Checker,Panera Bread
Chick-fil-A Restaurants,Chick-fil-A,Venta al por menor,Cashier,cashier,14.66,$14.66,HOURLY,1846,https://www.indeed.com/cmp/Chick--fil--a-Restaurants/salaries/Cashier,Chick-fil-A
Chick-fil-A Restaurants,Chick-fil-A,Venta al por menor,Customer Service Associate / Cashier,customer service associate / cashier,13.98,$13.98,HOURLY,35,https://www.indeed.com/cmp/Chick--fil--a-Restaurants/salaries/Customer-Service-Associate---Cashier,Chick-fil-A
Chick-fil-A Restaurants,Chick-fil-A,Venta al por menor,Store Manager,store manager,20.62,$20.62,HOURLY,23,https://www.indeed.com/cmp/Chick--fil--a-Restaurants/salaries/Store-Manager,Chick-fil-A
Chick-fil-A Restaurants,Chick-fil-A,Venta al por menor,Encargado/a turno/a,encargado turno,18.6,$18.60,HOURLY,100,https://www.indeed.com/cmp/Chick--fil--a-Restaurants/salaries/Encargado-a-turno-a,Chick-fil-A
Chick-fil-A Restaurants,Chick-fil-A,Venta al por menor,Inventory Specialist,inventory specialist,15.33,$15.33,HOURLY,48,https://www.indeed.com/cmp/Chick--fil--a-Restaurants/salaries/Inventory-Specialist,Chick-fil-A
Chick-fil-A Restaurants,Chick-fil-A,Venta al por menor,Inventory Manager,inventory manager,18.33,$18.33,HOURLY,14,https://www.indeed.com/cmp/Chick--fil--a-Restaurants/salaries/Inventory-Manager,Chick-fil-A
Chick-fil-A Restaurants,Chick-fil-A,Venta al por menor,Seasonal Associate,seasonal associate,13.4,$13.40,HOURLY,12,https://www.indeed.com/cmp/Chick--fil--a-Restaurants/salaries/Seasonal-Associate,Chick-fil-A
Chick-fil-A Restaurants,Chick-fil-A,Venta al por menor,Retail Sales Associate,retail sales associate,16.75,$16.75,HOURLY,36,https://www.indeed.com/cmp/Chick--fil--a-Restaurants/salaries/Retail-Sales-Associate,Chick-fil-A
Chick-fil-A Restaurants,Chick-fil-A,Venta al por menor,Opener,opener,15.97,$15.97,HOURLY,17,https://www.indeed.com/cmp/Chick--fil--a-Restaurants/salaries/Opener,Chick-fil-A
Chick-fil-A Restaurants,Chick-fil-A,Driving,Delivery Driver,delivery driver,13.35,$13.35,HOURLY,500,https://www.indeed.com/cmp/Chick--fil--a-Restaurants/salaries/Delivery-Driver,Chick-fil-A
Costco Wholesale,Costco-Wholesale,Food Preparation & Service,Meat Carver,meat carver,25.68,$25.68,HOURLY,12,https://www.indeed.com/cmp/Costco-Wholesale/salaries/Meat-Carver,Costco Wholesale
Costco Wholesale,Costco-Wholesale,Food Preparation & Service,Cake Decorator,cake decorator,23.97,$23.97,HOURLY,6,https://www.indeed.com/cmp/Costco-Wholesale/salaries/Cake-Decorator,Costco Wholesale
Costco Wholesale,Costco-Wholesale,Food Preparation & Service,Deli Associate,deli associate,21.89,$21.89,HOURLY,5,,Costco Wholesale
Costco Wholesale,Costco-Wholesale,Food Preparation & Service,Food Service Worker,food service worker,19.67,$19.67,HOURLY,6,https://www.indeed.com/cmp/Costco-Wholesale/salaries/Food-Service-Worker,Costco Wholesale
Costco Wholesale,Costco-Wholesale,Food Preparation & Service,Food Service Associate,food service associate,20.42,$20.42,HOURLY,6,https://www.indeed.com/cmp/Costco-Wholesale/salaries/Food-Service-Associate,Costco Wholesale
Costco Wholesale,Costco-Wholesale,Food Preparation & Service,Baker,baker,28.68,$28.68,HOURLY,6,https://www.indeed.com/cmp/Costco-Wholesale/salaries/Baker,Costco Wholesale
Costco Wholesale,Costco-Wholesale,Food Preparation & Service,Bakery Manager,bakery manager,92196,"$92,196",YEARLY,5,,Costco Wholesale
Costco Wholesale,Costco-Wholesale,Food Preparation & Service,Meat Wrapper,meat wrapper,22.18,$22.18,HOURLY,5,,Costco Wholesale
Costco Wholesale,Costco-Wholesale,Food Preparation & Service,Bakery Assistant,bakery assistant,17.97,$17.97,HOURLY,2,,Costco Wholesale
Costco Wholesale,Costco-Wholesale,Food Preparation & Service,Sushi Chef,sushi chef,24.62,$24.62,HOURLY,2,,Costco Wholesale
Kroger,Kroger,Management,Shift Leader,shift leader,82563,"$82,563",YEARLY,3,,Kroger
Kroger,Kroger,Management,Department Leader,department leader,19.96,$19.96,HOURLY,16,https://www.indeed.com/cmp/Kroger-54356a75/salaries/Department-Leader,Kroger
Kroger,Kroger,Management,Assistant Manager,assistant manager,66443,"$66,443",YEARLY,10,https://www.indeed.com/cmp/Kroger-54356a75/salaries/Assistant-Manager,Kroger
Kroger,Kroger,Management,Manager,manager,66458,"$66,458",YEARLY,5,,Kroger
Kroger,Kroger,Management,Category Manager,category manager,85468,"$85,468",YEARLY,22,https://www.indeed.com/cmp/Kroger-54356a75/salaries/Category-Manager,Kroger
Kroger,Kroger,Management,General Manager,general manager,52020,"$52,020",YEARLY,1,,Kroger
Kroger,Kroger,Management,Manager in Training,manager in training,40891,"$40,891",YEARLY,1,,Kroger
Kroger,Kroger,Management,Manufacturing Specialist,manufacturing specialist,20.86,$20.86,HOURLY,26,https://www.indeed.com/cmp/Kroger-54356a75/salaries/Manufacturing-Specialist,Kroger
Kroger,Kroger,Management,Operations Lead,operations lead,74007,"$74,007",YEARLY,35,https://www.indeed.com/cmp/Kroger-54356a75/salaries/Operations-Lead,Kroger
Kroger,Kroger,Management,Manager On Duty,manager on duty,16.48,$16.48,HOURLY,18,https://www.indeed.com/cmp/Kroger-54356a75/salaries/Manager-On-Duty,Kroger
UPS,UPS,Driving,Delivery Driver,delivery driver,21.06,$21.06,HOURLY,291,https://www.indeed.com/cmp/UPS/salaries/Delivery-Driver,UPS
UPS,UPS,Driving,Driver,driver,23.55,$23.55,HOURLY,72,https://www.indeed.com/cmp/UPS/salaries/Driver,UPS
UPS,UPS,Driving,Drivers Helper,drivers helper,17.81,$17.81,HOURLY,16,https://www.indeed.com/cmp/UPS/salaries/Drivers-Helper,UPS
UPS,UPS,Driving,Courier,courier,12.46,$12.46,HOURLY,137,https://www.indeed.com/cmp/UPS/salaries/Courier,UPS
UPS,UPS,Driving,Tractor Trailer Driver,tractor trailer driver,29.61,$29.61,HOURLY,17,https://www.indeed.com/cmp/UPS/salaries/Tractor-Trailer-Driver,UPS
UPS,UPS,Driving,Truck Driver,truck driver,29.44,$29.44,HOURLY,8,https://www.indeed.com/cmp/UPS/salaries/Truck-Driver,UPS
UPS,UPS,Driving,Owner Operator Driver,owner operator driver,3930,"$3,930",WEEKLY,10,https://www.indeed.com/cmp/UPS/salaries/Owner-Operator-Driver,UPS
UPS,UPS,Driving,Independent Contractor,independent contractor,14.91,$14.91,HOURLY,5,,UPS
UPS,UPS,Driving,Local Driver,local driver,18.97,$18.97,HOURLY,2,,UPS
UPS,UPS,Driving,Driver (Independent Contractor),driver (independent contractor),10,$10.00,HOURLY,4,,UPS
Citi,Citi,Software Development,Software Engineer,software engineer,100272,"$100,272",YEARLY,14,https://www.indeed.com/cmp/Citi/salaries/Software-Engineer,Citi
Citi,Citi,Software Development,Programmer Analyst,programmer analyst,87493,"$87,493",YEARLY,41,https://www.indeed.com/cmp/Citi/salaries/Programmer-Analyst,Citi
Citi,Citi,Software Development,Technical Lead,technical lead,150477,"$150,477",YEARLY,11,https://www.indeed.com/cmp/Citi/salaries/Technical-Lead,Citi
Citi,Citi,Software Development,Senior Software Engineer,senior software engineer,125537,"$125,537",YEARLY,10,https://www.indeed.com/cmp/Citi/salaries/Senior-Software-Engineer,Citi
Citi,Citi,Software Development,Product Manager,product manager,130179,"$130,179",YEARLY,9,https://www.indeed.com/cmp/Citi/salaries/Product-Manager,Citi
Citi,Citi,Software Development,Senior Programmer Analyst,senior programmer analyst,138406,"$138,406",YEARLY,9,https://www.indeed.com/cmp/Citi/salaries/Senior-Programmer-Analyst,Citi
Citi,Citi,Software Development,Application Developer,application developer,109440,"$109,440",YEARLY,7,https://www.indeed.com/cmp/Citi/salaries/Application-Developer,Citi
Citi,Citi,Software Development,Software Engineering Manager,software engineering manager,159535,"$159,535",YEARLY,8,https://www.indeed.com/cmp/Citi/salaries/Software-Engineering-Manager,Citi
Citi,Citi,Software Development,Developer,developer,138051,"$138,051",YEARLY,10,https://www.indeed.com/cmp/Citi/salaries/Developer,Citi
Citi,Citi,Software Development,Data Engineer,data engineer,111233,"$111,233",YEARLY,7,https://www.indeed.com/cmp/Citi/salaries/Data-Engineer,Citi
Goldman Sachs,Goldman-Sachs,Accounting,Financial Analyst,financial analyst,84718,"$84,718",YEARLY,21,https://www.indeed.com/cmp/Goldman-Sachs/salaries/Financial-Analyst,Goldman Sachs
Goldman Sachs,Goldman-Sachs,Accounting,Internal Auditor,internal auditor,128679,"$128,679",YEARLY,39,https://www.indeed.com/cmp/Goldman-Sachs/salaries/Internal-Auditor,Goldman Sachs
Goldman Sachs,Goldman-Sachs,Accounting,Controller,controller,92082,"$92,082",YEARLY,20,https://www.indeed.com/cmp/Goldman-Sachs/salaries/Controller,Goldman Sachs
Goldman Sachs,Goldman-Sachs,Accounting,Credit Analyst,credit analyst,87887,"$87,887",YEARLY,12,https://www.indeed.com/cmp/Goldman-Sachs/salaries/Credit-Analyst,Goldman Sachs
Goldman Sachs,Goldman-Sachs,Accounting,Senior Financial Analyst,senior financial analyst,71494,"$71,494",YEARLY,8,https://www.indeed.com/cmp/Goldman-Sachs/salaries/Senior-Financial-Analyst,Goldman Sachs
Goldman Sachs,Goldman-Sachs,Accounting,Finance Associate,finance associate,143073,"$143,073",YEARLY,9,https://www.indeed.com/cmp/Goldman-Sachs/salaries/Finance-Associate,Goldman Sachs
Goldman Sachs,Goldman-Sachs,Accounting,Accounting Clerk,accounting clerk,98286,"$98,286",YEARLY,8,https://www.indeed.com/cmp/Goldman-Sachs/salaries/Accounting-Clerk,Goldman Sachs
Goldman Sachs,Goldman-Sachs,Accounting,Financial Controller,financial controller,52441,"$52,441",YEARLY,4,,Goldman Sachs
Goldman Sachs,Goldman-Sachs,Accounting,Billing Analyst,billing analyst,64244,"$64,244",YEARLY,4,,Goldman Sachs
Goldman Sachs,Goldman-Sachs,Accounting,Treasury Analyst,treasury analyst,60408,"$60,408",YEARLY,3,,Goldman Sachs
Dell Technologies,Dell-Technologies,Management,Senior Advisor,senior advisor,139742,"$139,742",YEARLY,21,https://www.indeed.com/cmp/Dell-Technologies/salaries/Senior-Advisor,Dell Technologies
Dell Technologies,Dell-Technologies,Management,Consultant,consultant,142541,"$142,541",YEARLY,12,https://www.indeed.com/cmp/Dell-Technologies/salaries/Consultant,Dell Technologies
Dell Technologies,Dell-Technologies,Management,Director,director,211341,"$211,341",YEARLY,15,https://www.indeed.com/cmp/Dell-Technologies/salaries/Director,Dell Technologies
Dell Technologies,Dell-Technologies,Management,Senior Consultant,senior consultant,187766,"$187,766",YEARLY,8,https://www.indeed.com/cmp/Dell-Technologies/salaries/Senior-Consultant,Dell Technologies
Dell Technologies,Dell-Technologies,Management,Business Advisor,business advisor,46998,"$46,998",YEARLY,26,https://www.indeed.com/cmp/Dell-Technologies/salaries/Business-Advisor,Dell Technologies
Dell Technologies,Dell-Technologies,Management,Senior Manager,senior manager,159992,"$159,992",YEARLY,15,https://www.indeed.com/cmp/Dell-Technologies/salaries/Senior-Manager,Dell Technologies
Dell Technologies,Dell-Technologies,Management,Manager,manager,94517,"$94,517",YEARLY,14,https://www.indeed.com/cmp/Dell-Technologies/salaries/Manager,Dell Technologies
Dell Technologies,Dell-Technologies,Management,Vice President,vice president,261472,"$261,472",YEARLY,9,https://www.indeed.com/cmp/Dell-Technologies/salaries/Vice-President,Dell Technologies
Dell Technologies,Dell-Technologies,Management,Business Development Manager,business development manager,129746,"$129,746",YEARLY,5,,Dell Technologies
Dell Technologies,Dell-Technologies,Management,Product Line Manager,product line manager,109782,"$109,782",YEARLY,10,https://www.indeed.com/cmp/Dell-Technologies/salaries/Product-Line-Manager,Dell Technologies
Delta Air Lines,Delta-Air-Lines,Software Development,Software Engineer,software engineer,93155,"$93,155",YEARLY,13,https://www.indeed.com/cmp/Delta-Air-Lines/salaries/Software-Engineer,Delta Air Lines
Delta Air Lines,Delta-Air-Lines,Software Development,Data Engineer,data engineer,128260,"$128,260",YEARLY,8,https://www.indeed.com/cmp/Delta-Air-Lines/salaries/Data-Engineer,Delta Air Lines
Delta Air Lines,Delta-Air-Lines,Software Development,Senior Software Engineer,senior software engineer,125702,"$125,702",YEARLY,6,https://www.indeed.com/cmp/Delta-Air-Lines/salaries/Senior-Software-Engineer,Delta Air Lines
Delta Air Lines,Delta-Air-Lines,Software Development,Principal Software Engineer,principal software engineer,140463,"$140,463",YEARLY,5,,Delta Air Lines
Delta Air Lines,Delta-Air-Lines,Software Development,Developer,developer,108279,"$108,279",YEARLY,6,https://www.indeed.com/cmp/Delta-Air-Lines/salaries/Developer,Delta Air Lines
Delta Air Lines,Delta-Air-Lines,Software Development,Senior Product Manager,senior product manager,139866,"$139,866",YEARLY,5,,Delta Air Lines
Delta Air Lines,Delta-Air-Lines,Software Development,Senior Developer,senior developer,128003,"$128,003",YEARLY,6,https://www.indeed.com/cmp/Delta-Air-Lines/salaries/Senior-Developer,Delta Air Lines
Delta Air Lines,Delta-Air-Lines,Software Development,Product Owner,product owner,103358,"$103,358",YEARLY,8,https://www.indeed.com/cmp/Delta-Air-Lines/salaries/Product-Owner,Delta Air Lines
Delta Air Lines,Delta-Air-Lines,Software Development,Product Manager,product manager,108975,"$108,975",YEARLY,8,https://www.indeed.com/cmp/Delta-Air-Lines/salaries/Product-Manager,Delta Air Lines
Delta Air Lines,Delta-Air-Lines,Software Development,DevOps Engineer,devops engineer,124503,"$124,503",YEARLY,4,,Delta Air Lines
United Airlines,United-Airlines,Mathematics,Senior Analyst,senior analyst,94005,"$94,005",YEARLY,14,https://www.indeed.com/cmp/United-Airlines/salaries/Senior-Analyst,United Airlines
United Airlines,United-Airlines,Mathematics,Analyst,analyst,73215,"$73,215",YEARLY,16,https://www.indeed.com/cmp/United-Airlines/salaries/Analyst,United Airlines
United Airlines,United-Airlines,Mathematics,Associate Analyst,associate analyst,65138,"$65,138",YEARLY,6,https://www.indeed.com/cmp/United-Airlines/salaries/Associate-Analyst,United Airlines
United Airlines,United-Airlines,Mathematics,Business Analyst,business analyst,113705,"$113,705",YEARLY,7,https://www.indeed.com/cmp/United-Airlines/salaries/Business-Analyst,United Airlines
United Airlines,United-Airlines,Mathematics,Senior Business Analyst,senior business analyst,104837,"$104,837",YEARLY,7,https://www.indeed.com/cmp/United-Airlines/salaries/Senior-Business-Analyst,United Airlines
United Airlines,United-Airlines,Mathematics,Data Scientist,data scientist,110419,"$110,419",YEARLY,8,https://www.indeed.com/cmp/United-Airlines/salaries/Data-Scientist,United Airlines
United Airlines,United-Airlines,Mathematics,Pricing Analyst,pricing analyst,62831,"$62,831",YEARLY,5,,United Airlines
United Airlines,United-Airlines,Mathematics,Senior Data Scientist,senior data scientist,135675,"$135,675",YEARLY,7,https://www.indeed.com/cmp/United-Airlines/salaries/Senior-Data-Scientist,United Airlines
United Airlines,United-Airlines,Mathematics,Senior Data Analyst,senior data analyst,99371,"$99,371",YEARLY,7,https://www.indeed.com/cmp/United-Airlines/salaries/Senior-Data-Analyst,United Airlines
United Airlines,United-Airlines,Mathematics,Data Analyst,data analyst,79557,"$79,557",YEARLY,7,https://www.indeed.com/cmp/United-Airlines/salaries/Data-Analyst,United Airlines
American Airlines,American-Airlines,Management,Manager,manager,106548,"$106,548",YEARLY,17,https://www.indeed.com/cmp/American-Airlines/salaries/Manager,American Airlines
American Airlines,American-Airlines,Management,Senior Manager,senior manager,162004,"$162,004",YEARLY,10,https://www.indeed.com/cmp/American-Airlines/salaries/Senior-Manager,American Airlines
American Airlines,American-Airlines,Management,Director,director,185688,"$185,688",YEARLY,6,https://www.indeed.com/cmp/American-Airlines/salaries/Director,American Airlines
American Airlines,American-Airlines,Management,Captain,captain,224079,"$224,079",YEARLY,9,https://www.indeed.com/cmp/American-Airlines/salaries/Captain,American Airlines
American Airlines,American-Airlines,Management,Revenue Manager,revenue manager,122131,"$122,131",YEARLY,7,https://www.indeed.com/cmp/American-Airlines/salaries/Revenue-Manager,American Airlines
American Airlines,American-Airlines,Management,Supervisor,supervisor,67646,"$67,646",YEARLY,4,,American Airlines
American Airlines,American-Airlines,Management,Senior Operations Manager,senior operations manager,166162,"$166,162",YEARLY,4,,American Airlines
American Airlines,American-Airlines,Management,Duty Manager,duty manager,64874,"$64,874",YEARLY,4,,American Airlines
American Airlines,American-Airlines,Management,Service Manager,service manager,64003,"$64,003",YEARLY,3,,American Airlines
American Airlines,American-Airlines,Management,Crew Supervisor,crew supervisor,35.74,$35.74,HOURLY,3,,American Airlines
The Coca-Cola Company,The-Coca-Cola-Company,Loading and Stocking,Order Picker,order picker,18.46,$18.46,HOURLY,15,https://www.indeed.com/cmp/The-Coca--cola-Company/salaries/Order-Picker,The Coca-Cola Company
The Coca-Cola Company,The-Coca-Cola-Company,Loading and Stocking,Stocker,stocker,18.05,$18.05,HOURLY,16,https://www.indeed.com/cmp/The-Coca--cola-Company/salaries/Stocker,The Coca-Cola Company
The Coca-Cola Company,The-Coca-Cola-Company,Loading and Stocking,Driver Merchandiser,driver merchandiser,26.08,$26.08,HOURLY,12,https://www.indeed.com/cmp/The-Coca--cola-Company/salaries/Driver-Merchandiser,The Coca-Cola Company
The Coca-Cola Company,The-Coca-Cola-Company,Loading and Stocking,Material Handler,material handler,16.45,$16.45,HOURLY,18,https://www.indeed.com/cmp/The-Coca--cola-Company/salaries/Material-Handler,The Coca-Cola Company
The Coca-Cola Company,The-Coca-Cola-Company,Loading and Stocking,Forklift Operator,forklift operator,19.66,$19.66,HOURLY,5,,The Coca-Cola Company
The Coca-Cola Company,The-Coca-Cola-Company,Loading and Stocking,Warehouse Worker,warehouse worker,20.18,$20.18,HOURLY,5,,The Coca-Cola Company
The Coca-Cola Company,The-Coca-Cola-Company,Loading and Stocking,Warehouse Supervisor,warehouse supervisor,51.47,$51.47,HOURLY,4,,The Coca-Cola Company
The Coca-Cola Company,The-Coca-Cola-Company,Loading and Stocking,Driver Assistant,driver assistant,20.98,$20.98,HOURLY,4,,The Coca-Cola Company
The Coca-Cola Company,The-Coca-Cola-Company,Loading and Stocking,Mover/Driver,mover/driver,22.45,$22.45,HOURLY,3,,The Coca-Cola Company
The Coca-Cola Company,The-Coca-Cola-Company,Loading and Stocking,Warehouse Clerk,warehouse clerk,18.25,$18.25,HOURLY,1,,The Coca-Cola Company
Johnson & Johnson,Johnson-&-Johnson,Sales,Sales Representative,sales representative,98207,"$98,207",YEARLY,7,https://www.indeed.com/cmp/Johnson-&-Johnson/salaries/Sales-Representative,Johnson & Johnson
Johnson & Johnson,Johnson-&-Johnson,Sales,Sales Specialist,sales specialist,117872,"$117,872",YEARLY,14,https://www.indeed.com/cmp/Johnson-&-Johnson/salaries/Sales-Specialist,Johnson & Johnson
Johnson & Johnson,Johnson-&-Johnson,Sales,Account Specialist,account specialist,110276,"$110,276",YEARLY,9,https://www.indeed.com/cmp/Johnson-&-Johnson/salaries/Account-Specialist,Johnson & Johnson
Johnson & Johnson,Johnson-&-Johnson,Sales,Account Executive,account executive,74035,"$74,035",YEARLY,6,https://www.indeed.com/cmp/Johnson-&-Johnson/salaries/Account-Executive,Johnson & Johnson
Johnson & Johnson,Johnson-&-Johnson,Sales,Key Account Manager,key account manager,171170,"$171,170",YEARLY,7,https://www.indeed.com/cmp/Johnson-&-Johnson/salaries/Key-Account-Manager,Johnson & Johnson
Johnson & Johnson,Johnson-&-Johnson,Sales,Territory Manager,territory manager,113699,"$113,699",YEARLY,6,https://www.indeed.com/cmp/Johnson-&-Johnson/salaries/Territory-Manager,Johnson & Johnson
Johnson & Johnson,Johnson-&-Johnson,Sales,Senior Account Specialist,senior account specialist,105109,"$105,109",YEARLY,6,https://www.indeed.com/cmp/Johnson-&-Johnson/salaries/Senior-Account-Specialist,Johnson & Johnson
Johnson & Johnson,Johnson-&-Johnson,Sales,Sales Associate,sales associate,70274,"$70,274",YEARLY,6,https://www.indeed.com/cmp/Johnson-&-Johnson/salaries/Sales-Associate,Johnson & Johnson
Johnson & Johnson,Johnson-&-Johnson,Sales,Sales Consultant,sales consultant,115917,"$115,917",YEARLY,5,,Johnson & Johnson
Johnson & Johnson,Johnson-&-Johnson,Sales,Regional Sales Manager,regional sales manager,156448,"$156,448",YEARLY,5,,Johnson & Johnson
Pfizer,Pfizer,Software Development,Principal Software Engineer,principal software engineer,192602,"$192,602",YEARLY,9,https://www.indeed.com/cmp/Pfizer/salaries/Principal-Software-Engineer,Pfizer
Pfizer,Pfizer,Software Development,Machine Learning Engineer,machine learning engineer,129502,"$129,502",YEARLY,9,https://www.indeed.com/cmp/Pfizer/salaries/Machine-Learning-Engineer,Pfizer
Pfizer,Pfizer,Software Development,Product Owner,product owner,182872,"$182,872",YEARLY,8,https://www.indeed.com/cmp/Pfizer/salaries/Product-Owner,Pfizer
Pfizer,Pfizer,Software Development,Software Engineer,software engineer,119836,"$119,836",YEARLY,7,https://www.indeed.com/cmp/Pfizer/salaries/Software-Engineer,Pfizer
Pfizer,Pfizer,Software Development,Engineering Lead,engineering lead,125382,"$125,382",YEARLY,7,https://www.indeed.com/cmp/Pfizer/salaries/Engineering-Lead,Pfizer
Pfizer,Pfizer,Software Development,Data Engineer,data engineer,129646,"$129,646",YEARLY,6,https://www.indeed.com/cmp/Pfizer/salaries/Data-Engineer,Pfizer
Pfizer,Pfizer,Software Development,Director of Product Management,director of product management,209548,"$209,548",YEARLY,5,,Pfizer
Pfizer,Pfizer,Software Development,Platform Engineer,platform engineer,117439,"$117,439",YEARLY,4,,Pfizer
Pfizer,Pfizer,Software Development,Site Reliability Engineer,site reliability engineer,130101,"$130,101",YEARLY,3,,Pfizer
Pfizer,Pfizer,Software Development,Automation Engineer,automation engineer,81354,"$81,354",YEARLY,3,,Pfizer
Taco Bell,Taco-Bell,Retail,Cashier,cashier,14.39,$14.39,HOURLY,4141,https://www.indeed.com/cmp/Taco-Bell/salaries/Cashier,Taco Bell
Taco Bell,Taco-Bell,Retail,Customer Service Associate / Cashier,customer service associate / cashier,12.46,$12.46,HOURLY,97,https://www.indeed.com/cmp/Taco-Bell/salaries/Customer-Service-Associate---Cashier,Taco Bell
Taco Bell,Taco-Bell,Retail,QSR Manager,qsr manager,60122,"$60,122",YEARLY,5,,Taco Bell
Taco Bell,Taco-Bell,Retail,Lead Cashier,lead cashier,14.21,$14.21,HOURLY,6,https://www.indeed.com/cmp/Taco-Bell/salaries/Lead-Cashier,Taco Bell
Taco Bell,Taco-Bell,Retail,Opener,opener,15.42,$15.42,HOURLY,5,,Taco Bell
Taco Bell,Taco-Bell,Retail,Assistant Store Manager,assistant store manager,16,$16.00,HOURLY,16,https://www.indeed.com/cmp/Taco-Bell/salaries/Assistant-Store-Manager,Taco Bell
Taco Bell,Taco-Bell,Retail,Member Team Lead,member team lead,12.7,$12.70,HOURLY,5,,Taco Bell
Taco Bell,Taco-Bell,Retail,Lead Team Member,lead team member,13.17,$13.17,HOURLY,6,https://www.indeed.com/cmp/Taco-Bell/salaries/Lead-Team-Member,Taco Bell
Taco Bell,Taco-Bell,Retail,Store Manager,store manager,50847,"$50,847",YEARLY,5,,Taco Bell
